id_prueba,id_asignacion,descripcion,tipo,fecha_ejecucion,resultado,severidad_defecto,tiempo_resolucion_horas
2223,158,Prueba auto 2223,sistema,2023-11-02,éxito,nula,0
2224,158,Prueba auto 2224,integración,2024-02-13,éxito,nula,0
2225,158,Prueba auto 2225,integración,2023-12-21,éxito,nula,0
2226,158,Prueba auto 2226,integración,2023-12-20,fallo,alta,8
2227,158,Prueba auto 2227,sistema,2024-02-22,fallo,media,2
2228,158,Prueba auto 2228,integración,2023-12-20,fallo,crítica,2
2229,166,Prueba auto 2229,sistema,2024-03-01,éxito,nula,0
2230,166,Prueba auto 2230,sistema,2024-02-18,éxito,nula,0
2231,166,Prueba auto 2231,integración,2024-01-02,éxito,nula,0
2232,166,Prueba auto 2232,sistema,2024-01-21,éxito,nula,0
2233,166,Prueba auto 2233,sistema,2024-01-30,éxito,nula,0
2234,166,Prueba auto 2234,sistema,2023-10-21,éxito,nula,0
2235,166,Prueba auto 2235,integración,2024-01-06,éxito,nula,0
2236,166,Prueba auto 2236,sistema,2024-02-02,fallo,baja,2
2237,166,Prueba auto 2237,integración,2024-02-01,éxito,nula,0
2238,166,Prueba auto 2238,integración,2024-01-18,éxito,nula,0
2239,166,Prueba auto 2239,sistema,2023-12-06,éxito,nula,0
2240,166,Prueba auto 2240,sistema,2023-10-10,éxito,nula,0
2241,166,Prueba auto 2241,integración,2023-12-22,fallo,alta,5
2242,166,Prueba auto 2242,integración,2024-02-02,éxito,nula,0
2243,166,Prueba auto 2243,integración,2024-01-06,éxito,nula,0
2244,166,Prueba auto 2244,sistema,2023-12-13,éxito,nula,0
2245,166,Prueba auto 2245,integración,2024-02-09,éxito,nula,0
2246,166,Prueba auto 2246,sistema,2024-02-04,fallo,alta,8
2247,166,Prueba auto 2247,integración,2024-01-28,fallo,alta,6
2248,166,Prueba auto 2248,sistema,2024-02-12,fallo,crítica,6
2249,166,Prueba auto 2249,integración,2023-12-30,éxito,nula,0
2250,166,Prueba auto 2250,integración,2024-01-15,éxito,nula,0
2251,166,Prueba auto 2251,sistema,2024-02-12,éxito,nula,0
2252,166,Prueba auto 2252,integración,2023-12-23,éxito,nula,0
2253,166,Prueba auto 2253,sistema,2024-02-04,éxito,nula,0
2254,166,Prueba auto 2254,sistema,2024-01-11,éxito,nula,0
2255,166,Prueba auto 2255,integración,2023-12-31,fallo,alta,5
2256,166,Prueba auto 2256,integración,2024-02-09,éxito,nula,0
2257,166,Prueba auto 2257,sistema,2024-02-03,fallo,crítica,3
2258,166,Prueba auto 2258,integración,2023-12-09,éxito,nula,0
2259,166,Prueba auto 2259,integración,2023-11-13,éxito,nula,0
2260,166,Prueba auto 2260,integración,2024-02-07,éxito,nula,0
2261,166,Prueba auto 2261,sistema,2024-03-05,fallo,media,3
2262,166,Prueba auto 2262,sistema,2024-02-07,éxito,nula,0
2263,166,Prueba auto 2263,integración,2023-11-11,éxito,nula,0
2264,166,Prueba auto 2264,integración,2023-12-21,éxito,nula,0
2265,166,Prueba auto 2265,integración,2024-01-24,éxito,nula,0
2266,166,Prueba auto 2266,sistema,2024-01-08,éxito,nula,0
2267,166,Prueba auto 2267,sistema,2024-02-24,éxito,nula,0
2268,166,Prueba auto 2268,integración,2023-11-21,éxito,nula,0
2269,166,Prueba auto 2269,sistema,2024-01-06,fallo,baja,1
2270,166,Prueba auto 2270,sistema,2023-12-11,éxito,nula,0
2271,166,Prueba auto 2271,integración,2023-11-02,éxito,nula,0
2272,166,Prueba auto 2272,integración,2023-12-10,fallo,baja,4
2273,166,Prueba auto 2273,sistema,2024-03-16,éxito,nula,0
2274,166,Prueba auto 2274,sistema,2024-02-04,éxito,nula,0
2275,166,Prueba auto 2275,sistema,2024-01-25,éxito,nula,0
2276,166,Prueba auto 2276,sistema,2023-12-02,éxito,nula,0
2277,166,Prueba auto 2277,sistema,2024-02-28,fallo,media,6
2278,169,Prueba auto 2278,integración,2022-11-22,éxito,nula,0
2279,169,Prueba auto 2279,sistema,2022-12-14,éxito,nula,0
2280,169,Prueba auto 2280,integración,2022-11-25,éxito,nula,0
2281,169,Prueba auto 2281,sistema,2022-11-19,éxito,nula,0
2282,169,Prueba auto 2282,sistema,2022-12-01,éxito,nula,0
2283,169,Prueba auto 2283,sistema,2023-01-04,fallo,media,2
2284,169,Prueba auto 2284,sistema,2022-12-22,éxito,nula,0
2285,169,Prueba auto 2285,integración,2022-11-11,éxito,nula,0
2286,169,Prueba auto 2286,integración,2022-12-10,fallo,media,1
2287,169,Prueba auto 2287,integración,2022-11-02,éxito,nula,0
2288,169,Prueba auto 2288,integración,2022-09-23,éxito,nula,0
2289,169,Prueba auto 2289,integración,2022-12-15,fallo,media,4
2290,169,Prueba auto 2290,sistema,2022-12-08,éxito,nula,0
2291,169,Prueba auto 2291,integración,2022-10-27,éxito,nula,0
2292,169,Prueba auto 2292,sistema,2022-09-28,fallo,alta,7
2293,169,Prueba auto 2293,sistema,2022-12-13,fallo,media,6
2294,169,Prueba auto 2294,integración,2022-12-13,éxito,nula,0
2295,169,Prueba auto 2295,integración,2022-11-14,éxito,nula,0
2296,169,Prueba auto 2296,integración,2022-12-03,éxito,nula,0
2297,169,Prueba auto 2297,integración,2022-11-27,éxito,nula,0
2298,169,Prueba auto 2298,integración,2023-01-01,éxito,nula,0
2299,169,Prueba auto 2299,integración,2022-12-18,éxito,nula,0
2300,169,Prueba auto 2300,sistema,2022-12-11,éxito,nula,0
2301,169,Prueba auto 2301,sistema,2022-12-02,éxito,nula,0
2302,169,Prueba auto 2302,sistema,2022-11-10,éxito,nula,0
2303,169,Prueba auto 2303,sistema,2022-12-03,éxito,nula,0
2304,174,Prueba auto 2304,sistema,2022-12-24,éxito,nula,0
2305,174,Prueba auto 2305,integración,2022-11-18,éxito,nula,0
2306,174,Prueba auto 2306,integración,2022-11-10,éxito,nula,0
2307,174,Prueba auto 2307,integración,2022-12-01,éxito,nula,0
2308,174,Prueba auto 2308,sistema,2022-12-06,éxito,nula,0
2309,174,Prueba auto 2309,integración,2022-11-27,éxito,nula,0
2310,174,Prueba auto 2310,sistema,2022-12-25,éxito,nula,0
2311,174,Prueba auto 2311,integración,2022-11-08,éxito,nula,0
2312,174,Prueba auto 2312,integración,2022-12-17,éxito,nula,0
2313,174,Prueba auto 2313,integración,2022-10-12,éxito,nula,0
2314,174,Prueba auto 2314,sistema,2022-09-30,éxito,nula,0
2315,174,Prueba auto 2315,sistema,2023-01-14,éxito,nula,0
2316,174,Prueba auto 2316,integración,2023-01-06,éxito,nula,0
2317,174,Prueba auto 2317,sistema,2022-12-03,éxito,nula,0
2318,174,Prueba auto 2318,integración,2022-12-14,fallo,alta,3
2319,174,Prueba auto 2319,sistema,2022-11-10,éxito,nula,0
2320,174,Prueba auto 2320,integración,2022-12-03,fallo,baja,8
2321,174,Prueba auto 2321,integración,2022-11-27,éxito,nula,0
2322,174,Prueba auto 2322,integración,2023-01-10,éxito,nula,0
2323,174,Prueba auto 2323,integración,2022-10-08,éxito,nula,0
2324,174,Prueba auto 2324,integración,2022-11-17,éxito,nula,0
2325,174,Prueba auto 2325,integración,2022-12-05,éxito,nula,0
2326,174,Prueba auto 2326,integración,2022-12-02,fallo,baja,6
2327,174,Prueba auto 2327,sistema,2022-12-23,fallo,crítica,2
2328,174,Prueba auto 2328,sistema,2022-12-05,éxito,nula,0
2329,174,Prueba auto 2329,sistema,2022-12-20,éxito,nula,0
2330,174,Prueba auto 2330,sistema,2022-12-28,éxito,nula,0
2331,174,Prueba auto 2331,sistema,2022-11-19,éxito,nula,0
2332,174,Prueba auto 2332,sistema,2022-12-28,éxito,nula,0
2333,174,Prueba auto 2333,integración,2022-12-30,éxito,nula,0
2334,174,Prueba auto 2334,sistema,2022-12-06,fallo,baja,5
2335,174,Prueba auto 2335,sistema,2022-10-28,éxito,nula,0
2336,174,Prueba auto 2336,integración,2023-01-05,éxito,nula,0
2337,174,Prueba auto 2337,integración,2022-11-17,éxito,nula,0
2338,174,Prueba auto 2338,sistema,2022-12-20,éxito,nula,0
2339,174,Prueba auto 2339,integración,2022-12-17,éxito,nula,0
2340,174,Prueba auto 2340,sistema,2022-12-03,éxito,nula,0
2341,174,Prueba auto 2341,integración,2022-11-14,éxito,nula,0
2342,174,Prueba auto 2342,integración,2023-01-09,fallo,alta,3
2343,174,Prueba auto 2343,integración,2022-12-01,éxito,nula,0
2344,174,Prueba auto 2344,integración,2022-10-12,éxito,nula,0
2345,174,Prueba auto 2345,integración,2022-12-24,éxito,nula,0
2346,174,Prueba auto 2346,sistema,2022-12-11,éxito,nula,0
2347,174,Prueba auto 2347,sistema,2022-12-07,éxito,nula,0
2348,174,Prueba auto 2348,sistema,2022-12-14,éxito,nula,0
2349,174,Prueba auto 2349,sistema,2022-11-04,éxito,nula,0
2350,174,Prueba auto 2350,sistema,2022-11-06,éxito,nula,0
2351,174,Prueba auto 2351,integración,2022-12-27,éxito,nula,0
2352,174,Prueba auto 2352,integración,2022-11-03,éxito,nula,0
2353,177,Prueba auto 2353,sistema,2025-03-04,éxito,nula,0
2354,177,Prueba auto 2354,integración,2024-10-29,éxito,nula,0
2355,177,Prueba auto 2355,sistema,2024-12-24,fallo,alta,5
2356,177,Prueba auto 2356,sistema,2025-02-01,éxito,nula,0
2357,177,Prueba auto 2357,sistema,2025-05-14,éxito,nula,0
2358,177,Prueba auto 2358,integración,2025-02-21,éxito,nula,0
2359,177,Prueba auto 2359,integración,2024-12-01,éxito,nula,0
2360,177,Prueba auto 2360,sistema,2025-02-02,éxito,nula,0
2361,177,Prueba auto 2361,sistema,2025-03-17,éxito,nula,0
2362,177,Prueba auto 2362,sistema,2025-03-05,fallo,alta,2
2363,177,Prueba auto 2363,integración,2025-03-07,éxito,nula,0
2364,177,Prueba auto 2364,integración,2025-03-20,éxito,nula,0
2365,177,Prueba auto 2365,integración,2025-03-09,éxito,nula,0
2366,177,Prueba auto 2366,sistema,2025-03-10,éxito,nula,0
2367,177,Prueba auto 2367,sistema,2025-01-04,éxito,nula,0
2368,177,Prueba auto 2368,sistema,2025-01-17,éxito,nula,0
2369,177,Prueba auto 2369,integración,2025-03-30,fallo,crítica,1
2370,177,Prueba auto 2370,integración,2025-05-10,éxito,nula,0
2371,177,Prueba auto 2371,integración,2025-04-18,éxito,nula,0
2372,177,Prueba auto 2372,integración,2024-10-20,éxito,nula,0
2373,177,Prueba auto 2373,integración,2025-05-05,éxito,nula,0
2374,177,Prueba auto 2374,sistema,2025-02-28,éxito,nula,0
2375,177,Prueba auto 2375,integración,2024-11-17,éxito,nula,0
2376,177,Prueba auto 2376,integración,2025-02-20,éxito,nula,0
2377,177,Prueba auto 2377,integración,2024-10-22,éxito,nula,0
2378,177,Prueba auto 2378,sistema,2025-02-14,éxito,nula,0
2379,177,Prueba auto 2379,integración,2025-01-20,éxito,nula,0
2380,177,Prueba auto 2380,sistema,2025-05-10,éxito,nula,0
2381,177,Prueba auto 2381,integración,2024-11-19,éxito,nula,0
2382,177,Prueba auto 2382,sistema,2025-05-20,éxito,nula,0
2383,177,Prueba auto 2383,integración,2025-02-02,éxito,nula,0
2384,177,Prueba auto 2384,integración,2025-03-25,éxito,nula,0
2385,184,Prueba auto 2385,sistema,2021-05-30,éxito,nula,0
2386,184,Prueba auto 2386,integración,2021-04-11,fallo,baja,3
2387,184,Prueba auto 2387,sistema,2021-05-25,éxito,nula,0
2388,184,Prueba auto 2388,integración,2021-03-24,fallo,baja,4
2389,184,Prueba auto 2389,sistema,2021-05-30,éxito,nula,0
2390,184,Prueba auto 2390,sistema,2021-03-29,fallo,crítica,3
2391,184,Prueba auto 2391,integración,2021-03-14,éxito,nula,0
2392,184,Prueba auto 2392,sistema,2021-05-14,fallo,media,3
2393,184,Prueba auto 2393,sistema,2021-04-26,fallo,crítica,3
2394,184,Prueba auto 2394,integración,2021-04-19,éxito,nula,0
2395,184,Prueba auto 2395,integración,2021-05-12,éxito,nula,0
2396,184,Prueba auto 2396,integración,2021-05-06,fallo,media,8
2397,184,Prueba auto 2397,sistema,2021-05-12,fallo,media,5
2398,184,Prueba auto 2398,sistema,2021-04-22,éxito,nula,0
2399,184,Prueba auto 2399,sistema,2021-05-05,éxito,nula,0
2400,184,Prueba auto 2400,integración,2021-06-09,éxito,nula,0
2401,184,Prueba auto 2401,sistema,2021-05-30,éxito,nula,0
2402,184,Prueba auto 2402,sistema,2021-03-07,éxito,nula,0
2403,184,Prueba auto 2403,integración,2021-04-18,éxito,nula,0
2404,184,Prueba auto 2404,integración,2021-05-21,fallo,alta,6
2405,184,Prueba auto 2405,sistema,2021-05-31,éxito,nula,0
2406,184,Prueba auto 2406,sistema,2021-04-03,fallo,media,3
2407,200,Prueba auto 2407,sistema,2025-10-15,éxito,nula,0
2408,200,Prueba auto 2408,sistema,2025-10-24,éxito,nula,0
2409,200,Prueba auto 2409,sistema,2025-11-20,éxito,nula,0
2410,200,Prueba auto 2410,integración,2025-11-05,éxito,nula,0
2411,200,Prueba auto 2411,integración,2025-11-11,éxito,nula,0
2412,200,Prueba auto 2412,integración,2025-11-15,fallo,media,1
2413,200,Prueba auto 2413,integración,2025-10-18,fallo,media,4
2414,200,Prueba auto 2414,sistema,2025-11-15,éxito,nula,0
2415,200,Prueba auto 2415,sistema,2025-11-07,éxito,nula,0
2416,200,Prueba auto 2416,sistema,2025-11-10,éxito,nula,0
2417,200,Prueba auto 2417,integración,2025-10-22,éxito,nula,0
2418,200,Prueba auto 2418,integración,2025-09-23,fallo,crítica,7
2419,200,Prueba auto 2419,integración,2025-11-10,éxito,nula,0
2420,200,Prueba auto 2420,integración,2025-11-08,éxito,nula,0
2421,200,Prueba auto 2421,sistema,2025-10-31,fallo,crítica,7
2422,200,Prueba auto 2422,sistema,2025-11-14,éxito,nula,0
2423,200,Prueba auto 2423,sistema,2025-10-29,éxito,nula,0
2424,200,Prueba auto 2424,integración,2025-10-03,éxito,nula,0
2425,200,Prueba auto 2425,integración,2025-10-31,éxito,nula,0
2426,200,Prueba auto 2426,integración,2025-10-11,éxito,nula,0
2427,200,Prueba auto 2427,integración,2025-11-03,éxito,nula,0
2428,200,Prueba auto 2428,sistema,2025-11-12,éxito,nula,0
2429,200,Prueba auto 2429,sistema,2025-11-11,éxito,nula,0
2430,200,Prueba auto 2430,integración,2025-09-16,éxito,nula,0
2431,200,Prueba auto 2431,integración,2025-10-30,éxito,nula,0
2432,200,Prueba auto 2432,sistema,2025-11-24,éxito,nula,0
2433,200,Prueba auto 2433,sistema,2025-10-19,éxito,nula,0
2434,200,Prueba auto 2434,integración,2025-10-11,éxito,nula,0
2435,200,Prueba auto 2435,integración,2025-10-21,éxito,nula,0
2436,200,Prueba auto 2436,sistema,2025-11-04,éxito,nula,0
2437,200,Prueba auto 2437,integración,2025-10-27,éxito,nula,0
2438,200,Prueba auto 2438,integración,2025-11-23,éxito,nula,0
2439,201,Prueba auto 2439,integración,2025-11-19,fallo,media,7
2440,201,Prueba auto 2440,sistema,2025-10-22,éxito,nula,0
2441,201,Prueba auto 2441,integración,2025-10-31,éxito,nula,0
2442,201,Prueba auto 2442,sistema,2025-10-13,fallo,baja,3
2443,201,Prueba auto 2443,integración,2025-11-07,éxito,nula,0
2444,201,Prueba auto 2444,sistema,2025-11-12,éxito,nula,0
2445,201,Prueba auto 2445,sistema,2025-08-29,éxito,nula,0
2446,201,Prueba auto 2446,integración,2025-10-04,éxito,nula,0
2447,201,Prueba auto 2447,integración,2025-08-26,éxito,nula,0
2448,201,Prueba auto 2448,integración,2025-11-03,éxito,nula,0
2449,201,Prueba auto 2449,integración,2025-10-22,éxito,nula,0
2450,201,Prueba auto 2450,sistema,2025-10-21,éxito,nula,0
2451,201,Prueba auto 2451,integración,2025-11-07,éxito,nula,0
2452,201,Prueba auto 2452,sistema,2025-11-07,éxito,nula,0
2453,201,Prueba auto 2453,sistema,2025-10-30,éxito,nula,0
2454,201,Prueba auto 2454,integración,2025-11-01,fallo,alta,3
2455,201,Prueba auto 2455,integración,2025-11-04,fallo,baja,4
2456,201,Prueba auto 2456,sistema,2025-11-12,éxito,nula,0
2457,201,Prueba auto 2457,integración,2025-10-10,éxito,nula,0
2458,201,Prueba auto 2458,sistema,2025-11-10,éxito,nula,0
2459,201,Prueba auto 2459,integración,2025-09-27,éxito,nula,0
2460,201,Prueba auto 2460,integración,2025-10-31,éxito,nula,0
2461,201,Prueba auto 2461,integración,2025-10-20,fallo,media,5
2462,201,Prueba auto 2462,sistema,2025-09-30,éxito,nula,0
2463,201,Prueba auto 2463,integración,2025-10-12,éxito,nula,0
2464,201,Prueba auto 2464,integración,2025-11-11,éxito,nula,0
2465,208,Prueba auto 2465,sistema,2024-09-22,éxito,nula,0
2466,208,Prueba auto 2466,sistema,2024-09-25,éxito,nula,0
2467,208,Prueba auto 2467,sistema,2024-10-04,éxito,nula,0
2468,208,Prueba auto 2468,sistema,2024-07-26,éxito,nula,0
2469,208,Prueba auto 2469,sistema,2024-10-20,éxito,nula,0
2470,208,Prueba auto 2470,sistema,2024-10-07,éxito,nula,0
2471,208,Prueba auto 2471,integración,2024-10-13,éxito,nula,0
2472,208,Prueba auto 2472,integración,2024-10-20,fallo,media,1
2473,208,Prueba auto 2473,integración,2024-08-23,éxito,nula,0
2474,208,Prueba auto 2474,sistema,2024-07-22,fallo,crítica,2
2475,208,Prueba auto 2475,integración,2024-09-30,éxito,nula,0
2476,208,Prueba auto 2476,sistema,2024-09-18,éxito,nula,0
2477,208,Prueba auto 2477,integración,2024-09-19,éxito,nula,0
2478,208,Prueba auto 2478,sistema,2024-09-27,éxito,nula,0
2479,208,Prueba auto 2479,integración,2024-09-22,éxito,nula,0
2480,208,Prueba auto 2480,sistema,2024-09-09,éxito,nula,0
2481,208,Prueba auto 2481,integración,2024-08-31,fallo,crítica,3
2482,208,Prueba auto 2482,sistema,2024-09-26,éxito,nula,0
2483,208,Prueba auto 2483,integración,2024-08-21,éxito,nula,0
2484,208,Prueba auto 2484,sistema,2024-10-05,éxito,nula,0
2485,208,Prueba auto 2485,sistema,2024-09-27,éxito,nula,0
2486,208,Prueba auto 2486,sistema,2024-09-19,éxito,nula,0
2487,208,Prueba auto 2487,integración,2024-10-04,éxito,nula,0
2488,208,Prueba auto 2488,integración,2024-09-02,éxito,nula,0
2489,208,Prueba auto 2489,sistema,2024-09-19,fallo,crítica,4
2490,208,Prueba auto 2490,integración,2024-10-18,éxito,nula,0
2491,208,Prueba auto 2491,sistema,2024-10-14,éxito,nula,0
2492,208,Prueba auto 2492,sistema,2024-09-13,éxito,nula,0
2493,208,Prueba auto 2493,sistema,2024-10-03,éxito,nula,0
2494,208,Prueba auto 2494,sistema,2024-09-27,fallo,baja,3
2495,208,Prueba auto 2495,sistema,2024-09-11,éxito,nula,0
2496,208,Prueba auto 2496,integración,2024-10-12,éxito,nula,0
2497,208,Prueba auto 2497,sistema,2024-10-19,éxito,nula,0
2498,208,Prueba auto 2498,sistema,2024-09-29,fallo,media,7
2499,208,Prueba auto 2499,sistema,2024-09-03,éxito,nula,0
2500,208,Prueba auto 2500,integración,2024-10-02,éxito,nula,0
2501,208,Prueba auto 2501,sistema,2024-08-16,éxito,nula,0
2502,208,Prueba auto 2502,sistema,2024-08-16,éxito,nula,0
2503,208,Prueba auto 2503,integración,2024-09-09,éxito,nula,0
2504,208,Prueba auto 2504,sistema,2024-10-15,fallo,media,1
2505,208,Prueba auto 2505,integración,2024-10-13,éxito,nula,0
2506,208,Prueba auto 2506,sistema,2024-08-26,éxito,nula,0
2507,208,Prueba auto 2507,integración,2024-10-08,éxito,nula,0
2508,208,Prueba auto 2508,sistema,2024-09-12,éxito,nula,0
2509,208,Prueba auto 2509,integración,2024-10-23,éxito,nula,0
2510,208,Prueba auto 2510,sistema,2024-10-10,éxito,nula,0
2511,208,Prueba auto 2511,integración,2024-09-13,éxito,nula,0
2512,208,Prueba auto 2512,integración,2024-09-24,éxito,nula,0
2513,208,Prueba auto 2513,integración,2024-09-29,éxito,nula,0
2514,208,Prueba auto 2514,sistema,2024-10-03,éxito,nula,0
2515,209,Prueba auto 2515,integración,2024-09-03,éxito,nula,0
2516,209,Prueba auto 2516,sistema,2024-10-19,éxito,nula,0
2517,209,Prueba auto 2517,sistema,2024-09-29,fallo,media,8
2518,209,Prueba auto 2518,sistema,2024-09-15,fallo,media,3
2519,209,Prueba auto 2519,sistema,2024-10-17,éxito,nula,0
2520,209,Prueba auto 2520,integración,2024-10-10,éxito,nula,0
2521,209,Prueba auto 2521,integración,2024-08-21,éxito,nula,0
2522,209,Prueba auto 2522,integración,2024-09-19,éxito,nula,0
2523,209,Prueba auto 2523,integración,2024-09-09,éxito,nula,0
2524,209,Prueba auto 2524,sistema,2024-09-23,éxito,nula,0
2525,209,Prueba auto 2525,sistema,2024-09-20,éxito,nula,0
2526,209,Prueba auto 2526,integración,2024-10-03,éxito,nula,0
2527,209,Prueba auto 2527,sistema,2024-10-07,éxito,nula,0
2528,209,Prueba auto 2528,sistema,2024-09-28,fallo,alta,1
2529,209,Prueba auto 2529,sistema,2024-10-08,éxito,nula,0
2530,209,Prueba auto 2530,sistema,2024-10-17,éxito,nula,0
2531,209,Prueba auto 2531,integración,2024-10-18,fallo,media,3
2532,209,Prueba auto 2532,sistema,2024-09-30,éxito,nula,0
2533,209,Prueba auto 2533,sistema,2024-09-22,éxito,nula,0
2534,209,Prueba auto 2534,integración,2024-09-13,fallo,alta,6
2535,209,Prueba auto 2535,sistema,2024-10-10,éxito,nula,0
2536,209,Prueba auto 2536,integración,2024-09-02,éxito,nula,0
2537,209,Prueba auto 2537,sistema,2024-09-15,fallo,baja,4
2538,209,Prueba auto 2538,sistema,2024-09-07,éxito,nula,0
2539,210,Prueba auto 2539,integración,2024-08-14,fallo,baja,6
2540,210,Prueba auto 2540,integración,2024-09-25,fallo,crítica,2
2541,210,Prueba auto 2541,integración,2024-09-18,éxito,nula,0
2542,210,Prueba auto 2542,integración,2024-09-30,éxito,nula,0
2543,210,Prueba auto 2543,sistema,2024-09-07,éxito,nula,0
2544,210,Prueba auto 2544,integración,2024-10-11,fallo,media,8
2545,210,Prueba auto 2545,integración,2024-10-08,éxito,nula,0
2546,210,Prueba auto 2546,integración,2024-10-02,éxito,nula,0
2547,210,Prueba auto 2547,sistema,2024-09-16,éxito,nula,0
2548,210,Prueba auto 2548,sistema,2024-10-10,éxito,nula,0
2549,210,Prueba auto 2549,sistema,2024-09-30,éxito,nula,0
2550,210,Prueba auto 2550,sistema,2024-08-02,fallo,baja,2
