id_hecho_calidad,nombre_proyecto,id_tiempo,tipo_prueba,severidad,cantidad_defectos_encontrados
6028,Proy-2024-visualiza,20240505,integración,nula,0
6029,Proy-2024-visualiza,20240505,sistema,nula,0
6030,Proy-2024-visualiza,20240506,integración,alta,1
6031,Proy-2024-visualiza,20240506,integración,nula,0
6032,Proy-2024-visualiza,20240507,integración,nula,0
6033,Proy-2024-visualiza,20240507,sistema,nula,0
6034,Proy-2024-visualiza,20240508,integración,nula,0
6035,Proy-2024-visualiza,20240508,sistema,nula,0
6036,Proy-2024-visualiza,20240509,integración,alta,1
6037,Proy-2024-visualiza,20240509,integración,nula,0
6038,Proy-2024-visualiza,20240509,sistema,nula,0
6039,Proy-2024-visualiza,20240510,integración,alta,1
6040,Proy-2024-visualiza,20240510,integración,nula,0
6041,Proy-2024-visualiza,20240510,sistema,nula,0
6042,Proy-2024-visualiza,20240511,integración,nula,0
6043,Proy-2024-visualiza,20240511,sistema,nula,0
6044,Proy-2024-visualiza,20240512,integración,nula,0
6045,Proy-2024-visualiza,20240512,sistema,nula,0
6046,Proy-2024-visualiza,20240513,integración,nula,0
6047,Proy-2024-visualiza,20240513,sistema,nula,0
6048,Proy-2024-visualiza,20240514,integración,media,1
6049,Proy-2024-visualiza,20240514,sistema,nula,0
6050,Proy-2024-visualiza,20240516,integración,nula,0
6051,Proy-2024-visualiza,20240516,sistema,nula,0
6052,Proy-2024-visualiza,20240518,sistema,nula,0
6053,Proy-2024-visualiza,20240521,integración,media,1
6054,Proy-2024-visualiza,20240521,sistema,baja,1
6055,Proy-2024-visualiza,20240521,sistema,nula,0
6056,Proy-2024-visualiza,20240522,integración,alta,1
6057,Proy-2024-visualiza,20240522,sistema,nula,0
6058,Proy-2024-visualiza,20240523,sistema,baja,1
6059,Proy-2024-visualiza,20240524,integración,nula,0
6060,Proy-2024-visualiza,20240525,integración,alta,1
6061,Proy-2024-visualiza,20240525,integración,baja,1
6062,Proy-2024-visualiza,20240525,integración,nula,0
6063,Proy-2024-visualiza,20240526,integración,nula,0
6064,Proy-2024-sintetiza,20240713,sistema,nula,0
6065,Proy-2024-sintetiza,20240715,integración,nula,0
6066,Proy-2024-sintetiza,20240717,sistema,nula,0
6067,Proy-2024-sintetiza,20240718,integración,crítica,1
6068,Proy-2024-sintetiza,20240724,integración,nula,0
6069,Proy-2024-sintetiza,20240802,integración,nula,0
6070,Proy-2024-sintetiza,20240807,sistema,nula,0
6071,Proy-2024-sintetiza,20240808,integración,media,1
6072,Proy-2024-sintetiza,20240809,sistema,nula,0
6073,Proy-2024-sintetiza,20240810,sistema,nula,0
6074,Proy-2024-sintetiza,20240811,sistema,alta,1
6075,Proy-2024-sintetiza,20240813,sistema,nula,0
6076,Proy-2024-sintetiza,20240817,integración,crítica,1
6077,Proy-2024-sintetiza,20240817,integración,nula,0
6078,Proy-2024-sintetiza,20240820,integración,nula,0
6079,Proy-2024-sintetiza,20240822,integración,crítica,1
6080,Proy-2024-sintetiza,20240824,sistema,nula,0
6081,Proy-2024-sintetiza,20240827,integración,nula,0
6082,Proy-2024-sintetiza,20240828,sistema,nula,0
6083,Proy-2024-sintetiza,20240830,integración,nula,0
6084,Proy-2024-sintetiza,20240902,integración,nula,0
6085,Proy-2024-sintetiza,20240904,integración,nula,0
6086,Proy-2024-sintetiza,20240907,sistema,nula,0
6087,Proy-2024-sintetiza,20240908,integración,alta,1
6088,Proy-2024-sintetiza,20240908,sistema,nula,0
6089,Proy-2024-sintetiza,20240913,sistema,baja,1
6090,Proy-2024-sintetiza,20240913,sistema,nula,0
6091,Proy-2024-sintetiza,20240915,sistema,baja,1
6092,Proy-2024-sintetiza,20240916,integración,nula,0
6093,Proy-2024-sintetiza,20240918,integración,nula,0
6094,Proy-2024-sintetiza,20240918,sistema,nula,0
6095,Proy-2024-sintetiza,20240919,integración,media,1
6096,Proy-2024-sintetiza,20240921,integración,nula,0
6097,Proy-2024-sintetiza,20240923,integración,nula,0
6098,Proy-2024-sintetiza,20240923,sistema,nula,0
6099,Proy-2024-sintetiza,20240924,integración,nula,0
6100,Proy-2024-sintetiza,20240925,sistema,nula,0
6101,Proy-2024-sintetiza,20240928,integración,baja,1
6102,Proy-2024-sintetiza,20240929,integración,nula,0
6103,Proy-2024-sintetiza,20240929,sistema,nula,0
6104,Proy-2024-sintetiza,20240930,integración,nula,0
6105,Proy-2024-sintetiza,20241001,sistema,nula,0
6106,Proy-2024-sintetiza,20241004,sistema,nula,0
6107,Proy-2024-sintetiza,20241006,integración,nula,0
6108,Proy-2024-sintetiza,20241006,sistema,nula,0
6109,Proy-2024-sintetiza,20241007,sistema,nula,0
6110,Proy-2024-sintetiza,20241009,integración,nula,0
6111,Proy-2024-sintetiza,20241010,integración,nula,0
6112,Proy-2024-sintetiza,20241011,sistema,nula,0
6113,Proy-2024-sintetiza,20241012,integración,baja,1
6114,Proy-2024-sintetiza,20241014,integración,nula,0
6115,Proy-2024-sintetiza,20241016,integración,nula,0
6116,Proy-2024-sintetiza,20241017,integración,nula,0
6117,Proy-2024-sintetiza,20241019,sistema,nula,0
6118,Proy-2024-sintetiza,20241020,sistema,nula,0
6119,Proy-2024-sintetiza,20241022,integración,nula,0
6120,Proy-2024-sintetiza,20241023,integración,nula,0
6121,Proy-2024-sintetiza,20241024,integración,alta,1
6122,Proy-2024-sintetiza,20241024,integración,nula,0
6123,Proy-2024-sintetiza,20241024,sistema,nula,0
6124,Proy-2024-sintetiza,20241026,integración,nula,0
6125,Proy-2024-sintetiza,20241029,integración,nula,0
6126,Proy-2024-sintetiza,20241030,sistema,nula,0
6127,Proy-2024-sintetiza,20241101,integración,nula,0
6128,Proy-2024-sintetiza,20241104,sistema,nula,0
6129,Proy-2024-sintetiza,20241106,sistema,nula,0
6130,Proy-2024-sintetiza,20241108,sistema,nula,0
6131,Proy-2017-entrega,20170703,sistema,crítica,1
6132,Proy-2017-entrega,20170726,integración,nula,0
6133,Proy-2017-entrega,20170801,sistema,nula,0
6134,Proy-2017-entrega,20170810,integración,nula,0
6135,Proy-2017-entrega,20170810,sistema,nula,0
6136,Proy-2017-entrega,20170819,sistema,nula,0
6137,Proy-2017-entrega,20170821,integración,nula,0
6138,Proy-2017-entrega,20170825,sistema,nula,0
6139,Proy-2017-entrega,20170826,integración,nula,0
6140,Proy-2017-entrega,20170827,sistema,media,1
6141,Proy-2017-entrega,20170828,integración,nula,0
6142,Proy-2017-entrega,20170904,integración,nula,0
6143,Proy-2017-entrega,20170906,sistema,nula,0
6144,Proy-2017-entrega,20170907,integración,nula,0
6145,Proy-2017-entrega,20170908,sistema,nula,0
6146,Proy-2017-entrega,20170909,integración,baja,1
6147,Proy-2017-entrega,20170910,integración,nula,0
6148,Proy-2017-entrega,20170913,sistema,nula,0
6149,Proy-2017-entrega,20170915,sistema,crítica,1
6150,Proy-2017-entrega,20170915,sistema,nula,0
6151,Proy-2017-entrega,20170916,integración,nula,0
6152,Proy-2017-entrega,20170916,sistema,crítica,1
6153,Proy-2017-entrega,20170926,sistema,nula,0
6154,Proy-2017-entrega,20170927,sistema,nula,0
6155,Proy-2017-entrega,20170929,sistema,nula,0
6156,Proy-2017-entrega,20170930,integración,nula,0
6157,Proy-2017-entrega,20171002,sistema,nula,0
6158,Proy-2017-entrega,20171005,sistema,nula,0
6159,Proy-2017-entrega,20171006,integración,nula,0
6160,Proy-2017-entrega,20171007,sistema,nula,0
6161,Proy-2017-entrega,20171013,sistema,nula,0
6162,Proy-2017-entrega,20171016,integración,media,1
6163,Proy-2017-entrega,20171016,integración,nula,0
6164,Proy-2017-entrega,20171016,sistema,nula,0
6165,Proy-2017-entrega,20171018,integración,nula,0
6166,Proy-2017-entrega,20171018,sistema,nula,0
6167,Proy-2017-entrega,20171021,sistema,nula,0
6168,Proy-2017-entrega,20171024,sistema,nula,0
6169,Proy-2017-entrega,20171028,integración,nula,0
6170,Proy-2017-entrega,20171028,sistema,nula,0
6171,Proy-2017-entrega,20171029,integración,alta,1
6172,Proy-2017-entrega,20171030,sistema,nula,0
6173,Proy-2017-entrega,20171101,sistema,alta,1
6174,Proy-2017-entrega,20171101,sistema,nula,0
6175,Proy-2017-entrega,20171102,integración,nula,0
6176,Proy-2017-entrega,20171103,integración,baja,1
6177,Proy-2017-entrega,20171103,integración,nula,0
6178,Proy-2017-entrega,20171103,sistema,alta,1
6179,Proy-2017-entrega,20171104,integración,nula,0
6180,Proy-2017-entrega,20171105,sistema,nula,0
6181,Proy-2017-entrega,20171106,integración,media,1
6182,Proy-2017-entrega,20171106,sistema,nula,0
6183,Proy-2017-entrega,20171107,sistema,baja,1
6184,Proy-2017-entrega,20171111,integración,crítica,1
6185,Proy-2017-entrega,20171111,integración,nula,0
6186,Proy-2017-entrega,20171112,sistema,nula,0
6187,Proy-2017-entrega,20171113,sistema,nula,0
6188,Proy-2017-entrega,20171114,sistema,nula,0
6189,Proy-2017-entrega,20171115,integración,crítica,1
6190,Proy-2017-entrega,20171116,integración,nula,0
6191,Proy-2017-entrega,20171119,sistema,crítica,1
6192,Proy-2017-entrega,20171120,integración,nula,0
6193,Proy-2017-entrega,20171123,integración,nula,0
6194,Proy-2017-entrega,20171124,sistema,nula,0
6195,Proy-2017-entrega,20171126,sistema,nula,0
6196,Proy-2017-entrega,20171128,integración,nula,0
6197,Proy-2017-entrega,20171128,sistema,nula,0
6198,Proy-2017-entrega,20171129,sistema,nula,0
6199,Proy-2017-entrega,20171130,integración,nula,0
6200,Proy-2017-entrega,20171201,sistema,nula,0
6201,Proy-2017-entrega,20171202,integración,nula,0
6202,Proy-2017-entrega,20171205,integración,nula,0
6203,Proy-2017-entrega,20171205,sistema,alta,1
6204,Proy-2017-entrega,20171206,sistema,nula,0
6205,Proy-2017-entrega,20171208,sistema,nula,0
6206,Proy-2017-entrega,20171209,integración,nula,0
6207,Proy-2017-entrega,20171210,sistema,nula,0
6208,Proy-2017-entrega,20171211,integración,nula,0
6209,Proy-2017-entrega,20171211,sistema,nula,0
6210,Proy-2017-entrega,20171212,integración,baja,1
6211,Proy-2017-entrega,20171213,integración,nula,0
6212,Proy-2017-entrega,20171213,sistema,nula,0
6213,Proy-2017-entrega,20171214,integración,media,1
6214,Proy-2017-entrega,20171214,sistema,alta,1
6215,Proy-2017-entrega,20171214,sistema,nula,0
6216,Proy-2017-entrega,20171215,integración,nula,0
6217,Proy-2017-entrega,20171216,sistema,baja,1
6218,Proy-2017-entrega,20171216,sistema,nula,0
6219,Proy-2017-entrega,20171218,sistema,nula,0
6220,Proy-2017-entrega,20171220,integración,nula,0
6221,Proy-2017-entrega,20171221,sistema,nula,0
6222,Proy-2017-entrega,20171222,integración,nula,0
6223,Proy-2017-entrega,20171224,integración,nula,0
6224,Proy-2017-entrega,20171224,sistema,nula,0
6225,Proy-2017-entrega,20171225,sistema,nula,0
6226,Proy-2017-entrega,20171227,integración,nula,0
6227,Proy-2017-entrega,20171228,sistema,nula,0
6228,Proy-2017-entrega,20171230,integración,nula,0
6229,Proy-2017-entrega,20180101,sistema,nula,0
6230,Proy-2017-entrega,20180102,integración,nula,0
6231,Proy-2017-entrega,20180104,sistema,nula,0
6232,Proy-2017-entrega,20180110,sistema,nula,0
6233,Proy-2017-entrega,20180111,sistema,crítica,1
6234,Proy-2017-entrega,20180112,integración,baja,1
6235,Proy-2017-entrega,20180113,integración,nula,0
6236,Proy-2017-entrega,20180114,sistema,nula,0
6237,Proy-2017-entrega,20180121,integración,nula,0
6238,Proy-2017-entrega,20180124,integración,nula,0
6239,Proy-2017-entrega,20180203,sistema,nula,0
6240,Proy-2023-facilita,20230516,sistema,nula,0
6241,Proy-2023-facilita,20230525,integración,nula,0
6242,Proy-2023-facilita,20230526,sistema,nula,0
6243,Proy-2023-facilita,20230530,integración,nula,0
6244,Proy-2023-facilita,20230607,sistema,alta,1
6245,Proy-2023-facilita,20230611,sistema,nula,0
6246,Proy-2023-facilita,20230615,integración,nula,0
6247,Proy-2023-facilita,20230616,sistema,nula,0
6248,Proy-2023-facilita,20230622,sistema,nula,0
6249,Proy-2023-facilita,20230626,integración,alta,1
6250,Proy-2023-facilita,20230628,integración,nula,0
6251,Proy-2023-facilita,20230628,sistema,nula,0
6252,Proy-2023-facilita,20230630,integración,nula,0
6253,Proy-2023-facilita,20230701,sistema,media,1
6254,Proy-2023-facilita,20230703,sistema,nula,0
6255,Proy-2023-facilita,20230704,sistema,nula,0
6256,Proy-2023-facilita,20230705,sistema,nula,0
6257,Proy-2023-facilita,20230711,sistema,crítica,1
6258,Proy-2023-facilita,20230712,integración,nula,0
6259,Proy-2023-facilita,20230712,sistema,nula,0
6260,Proy-2023-facilita,20230713,sistema,baja,1
6261,Proy-2023-facilita,20230713,sistema,nula,0
6262,Proy-2023-facilita,20230717,integración,nula,0
6263,Proy-2023-facilita,20230718,integración,media,1
6264,Proy-2023-facilita,20230718,integración,nula,0
6265,Proy-2023-facilita,20230718,sistema,nula,0
6266,Proy-2023-facilita,20230719,sistema,nula,0
6267,Proy-2023-facilita,20230722,integración,nula,0
6268,Proy-2023-facilita,20230723,integración,nula,0
6269,Proy-2023-facilita,20230724,integración,nula,0
6270,Proy-2023-facilita,20230724,sistema,nula,0
6271,Proy-2023-facilita,20230725,integración,nula,0
6272,Proy-2023-facilita,20230727,sistema,nula,0
6273,Proy-2023-facilita,20230729,integración,nula,0
6274,Proy-2023-facilita,20230729,sistema,media,1
6275,Proy-2023-facilita,20230729,sistema,nula,0
6276,Proy-2023-facilita,20230731,sistema,media,1
6277,Proy-2023-facilita,20230731,sistema,nula,0
6278,Proy-2023-facilita,20230801,sistema,nula,0
6279,Proy-2023-facilita,20230803,sistema,nula,0
6280,Proy-2023-facilita,20230805,integración,nula,0
6281,Proy-2023-facilita,20230805,sistema,alta,1
6282,Proy-2023-facilita,20230806,sistema,nula,0
6283,Proy-2023-facilita,20230807,integración,baja,1
6284,Proy-2023-facilita,20230807,integración,nula,0
6285,Proy-2023-facilita,20230808,integración,nula,0
6286,Proy-2023-facilita,20230809,sistema,nula,0
6287,Proy-2023-facilita,20230811,integración,nula,0
6288,Proy-2023-facilita,20230811,sistema,media,1
6289,Proy-2023-facilita,20230812,integración,alta,1
6290,Proy-2023-facilita,20230813,sistema,nula,0
6291,Proy-2023-facilita,20230816,sistema,nula,0
6292,Proy-2023-facilita,20230819,sistema,nula,0
6293,Proy-2023-facilita,20230820,sistema,nula,0
6294,Proy-2023-facilita,20230821,integración,nula,0
6295,Proy-2023-facilita,20230824,integración,baja,1
6296,Proy-2023-facilita,20230824,integración,nula,0
6297,Proy-2023-facilita,20230827,integración,nula,0
6298,Proy-2023-facilita,20230827,sistema,nula,0
6299,Proy-2023-facilita,20230828,sistema,media,1
6300,Proy-2023-facilita,20230829,integración,nula,0
6301,Proy-2023-facilita,20230831,integración,nula,0
6302,Proy-2023-facilita,20230902,sistema,baja,1
6303,Proy-2023-facilita,20230904,sistema,nula,0
6304,Proy-2023-facilita,20230905,integración,nula,0
6305,Proy-2023-facilita,20230907,integración,nula,0
6306,Proy-2023-facilita,20230907,sistema,media,1
6307,Proy-2023-explota,20230806,integración,nula,0
6308,Proy-2023-explota,20230812,sistema,baja,1
6309,Proy-2023-explota,20230817,integración,baja,1
6310,Proy-2023-explota,20230818,integración,nula,0
6311,Proy-2023-explota,20230829,integración,nula,0
6312,Proy-2023-explota,20230901,integración,nula,0
6313,Proy-2023-explota,20230902,integración,crítica,1
6314,Proy-2023-explota,20231003,integración,nula,0
6315,Proy-2023-explota,20231005,sistema,nula,0
6316,Proy-2023-explota,20231006,integración,nula,0
6317,Proy-2023-explota,20231008,integración,nula,0
6318,Proy-2023-explota,20231009,integración,nula,0
6319,Proy-2023-explota,20231014,integración,nula,0
6320,Proy-2023-explota,20231015,integración,nula,0
6321,Proy-2023-explota,20231019,integración,nula,0
6322,Proy-2023-explota,20231020,integración,nula,0
6323,Proy-2023-explota,20231024,integración,nula,0
6324,Proy-2023-explota,20231025,sistema,nula,0
6325,Proy-2023-explota,20231029,integración,alta,1
6326,Proy-2023-explota,20231101,integración,nula,0
6327,Proy-2023-explota,20231103,sistema,crítica,1
6328,Proy-2023-explota,20231105,sistema,nula,0
6329,Proy-2023-explota,20231106,integración,nula,0
6330,Proy-2023-explota,20231106,sistema,nula,0
6331,Proy-2023-explota,20231107,integración,nula,0
6332,Proy-2023-explota,20231109,sistema,nula,0
6333,Proy-2023-explota,20231110,integración,nula,0
6334,Proy-2023-explota,20231110,sistema,nula,0
6335,Proy-2023-explota,20231115,integración,nula,0
6336,Proy-2023-explota,20231121,integración,nula,0
6337,Proy-2023-explota,20231125,sistema,nula,0
6338,Proy-2023-explota,20231128,sistema,nula,0
6339,Proy-2023-explota,20231201,sistema,nula,0
6340,Proy-2023-explota,20231202,sistema,crítica,1
6341,Proy-2020-evoluciona,20200822,sistema,nula,0
6342,Proy-2020-evoluciona,20200922,integración,crítica,1
6343,Proy-2020-evoluciona,20201004,sistema,nula,0
6344,Proy-2020-evoluciona,20201010,integración,nula,0
6345,Proy-2020-evoluciona,20201031,integración,nula,0
6346,Proy-2020-evoluciona,20201104,sistema,nula,0
6347,Proy-2020-evoluciona,20201107,integración,nula,0
6348,Proy-2020-evoluciona,20201114,integración,nula,0
6349,Proy-2020-evoluciona,20201115,integración,nula,0
6350,Proy-2020-evoluciona,20201126,integración,nula,0
6351,Proy-2020-evoluciona,20201126,sistema,alta,1
6352,Proy-2020-evoluciona,20201129,integración,baja,1
6353,Proy-2020-evoluciona,20201203,sistema,nula,0
6354,Proy-2020-evoluciona,20201208,integración,nula,0
6355,Proy-2020-evoluciona,20201209,sistema,nula,0
6356,Proy-2020-evoluciona,20201211,sistema,nula,0
6357,Proy-2020-evoluciona,20201215,sistema,nula,0
6358,Proy-2020-evoluciona,20201218,integración,nula,0
6359,Proy-2020-evoluciona,20201220,integración,media,1
6360,Proy-2020-evoluciona,20201223,integración,baja,1
6361,Proy-2020-evoluciona,20201224,sistema,nula,0
6362,Proy-2020-evoluciona,20201228,sistema,alta,1
6363,Proy-2020-evoluciona,20210110,integración,nula,0
6364,Proy-2020-evoluciona,20210111,integración,nula,0
6365,Proy-2020-evoluciona,20210112,integración,nula,0
6366,Proy-2020-evoluciona,20210114,sistema,crítica,1
6367,Proy-2020-evoluciona,20210122,integración,media,1
6368,Proy-2020-evoluciona,20210201,sistema,nula,0
6369,Proy-2020-evoluciona,20210205,integración,alta,1
6370,Proy-2020-evoluciona,20210209,sistema,nula,0
6371,Proy-2020-evoluciona,20210212,sistema,nula,0
6372,Proy-2020-evoluciona,20210213,sistema,nula,0
6373,Proy-2020-evoluciona,20210217,sistema,nula,0
6374,Proy-2020-evoluciona,20210219,sistema,baja,2
6375,Proy-2020-evoluciona,20210225,sistema,nula,0
6376,Proy-2020-evoluciona,20210226,sistema,nula,0
6377,Proy-2020-evoluciona,20210227,integración,nula,0
6378,Proy-2020-evoluciona,20210228,sistema,nula,0
6379,Proy-2020-evoluciona,20210304,integración,baja,1
6380,Proy-2020-evoluciona,20210307,sistema,nula,0
6381,Proy-2020-evoluciona,20210308,integración,nula,0
6382,Proy-2020-evoluciona,20210309,integración,nula,0
6383,Proy-2020-evoluciona,20210322,integración,crítica,1
6384,Proy-2020-evoluciona,20210324,sistema,nula,0
6385,Proy-2020-evoluciona,20210407,sistema,nula,0
6386,Proy-2022-extiende,20230227,sistema,baja,1
6387,Proy-2022-extiende,20230427,sistema,nula,0
6388,Proy-2022-extiende,20230504,integración,baja,1
6389,Proy-2022-extiende,20230704,sistema,nula,0
6390,Proy-2022-extiende,20230707,integración,media,1
6391,Proy-2022-extiende,20230723,integración,crítica,1
6392,Proy-2022-extiende,20230725,sistema,nula,0
6393,Proy-2022-extiende,20230728,integración,nula,0
6394,Proy-2022-extiende,20230731,integración,nula,0
6395,Proy-2022-extiende,20230802,sistema,crítica,1
6396,Proy-2022-extiende,20230806,sistema,alta,1
6397,Proy-2022-extiende,20230816,integración,nula,0
6398,Proy-2022-extiende,20230907,sistema,crítica,1
6399,Proy-2022-extiende,20231005,integración,nula,0
6400,Proy-2022-extiende,20231010,sistema,nula,0
